power,wind,target
4.072,3.9,4.072
4.696000000000001,3.01,4.696000000000001
3.623,3.07,3.623
1.4980000000000002,3.08,1.4980000000000002
1.0270000000000001,3.69,1.0270000000000001
0.0,3.5,0.0
0.0,3.69,0.0
0.0,3.57,0.0
0.0,3.63,0.0
0.0,3.42,0.0
0.0,2.33,0.0
0.0,2.15,0.0
0.0,0.94,0.0
0.0,2.19,0.0
0.0,1.77,0.0
0.594,2.33,0.594
0.271,2.11,0.271
0.738,1.49,0.738
0.442,1.69,0.442
0.38,1.39,0.38
0.408,1.57,0.408
0.38299999999999995,1.3,0.38299999999999995
0.0,1.2,0.0
0.217,2.95,0.217
0.064,2.6,0.064
0.215,3.36,0.215
0.594,3.29,0.594
0.799,2.29,0.799
2.001,2.66,2.001
6.726,3.15,6.726
5.694,3.2,5.694
5.311,3.69,5.311
7.966,3.55,7.966
8.8,4.33,8.8
9.721,5.86,9.721
10.802999999999999,5.59,10.802999999999999
10.697000000000001,5.82,10.697000000000001
8.8,6.06,8.8
12.149000000000001,6.48,12.149000000000001
12.210999999999999,6.3,12.210999999999999
15.085,6.72,15.085
16.445999999999998,6.32,16.445999999999998
15.997,6.82,15.997
17.281,6.45,17.281
13.633,6.85,13.633
11.935,7.33,11.935
8.467,7.36,8.467
7.882999999999999,7.41,7.882999999999999
6.382000000000001,7.41,6.382000000000001
5.422000000000001,7.51,5.422000000000001
6.45,6.24,6.45
4.353,6.55,4.353
5.852,6.37,5.852
20.157,5.33,20.157
24.308000000000003,5.44,24.308000000000003
23.195,4.45,23.195
19.387,4.36,19.387
27.775,5.6,27.775
22.861,7.41,22.861
20.846999999999998,8.65,20.846999999999998
18.654,7.5,18.654
5.093,6.76,5.093
0.0,7.89,0.0
2.813,7.18,2.813
3.0210000000000004,7.97,3.0210000000000004
0.823,7.82,0.823
4.697,5.26,4.697
0.495,2.06,0.495
0.07,2.22,0.07
0.284,2.52,0.284
0.0,1.92,0.0
0.0,2.19,0.0
0.0,1.86,0.0
0.0,0.35,0.0
0.0,0.58,0.0
0.0,0.0,0.0
0.915,0.03,0.915
0.17800000000000002,4.82,0.17800000000000002
1.604,0.01,1.604
9.263,0.0,9.263
23.101,1.62,23.101
33.035,2.12,33.035
33.897,1.29,33.897
24.965999999999998,4.32,24.965999999999998
14.927,3.99,14.927
23.842,6.7,23.842
16.384,8.39,16.384
19.256,8.42,19.256
18.999000000000002,7.58,18.999000000000002
29.073,7.41,29.073
40.898,7.72,40.898
18.436,6.31,18.436
35.138000000000005,5.2,35.138000000000005
39.486,5.83,39.486
29.331,8.28,29.331
24.015,8.92,24.015
33.477,6.5,33.477
38.321,8.74,38.321
43.12,9.29,43.12
41.415,9.3,41.415
41.861999999999995,6.58,41.861999999999995
42.011,6.93,42.011
44.06100000000001,8.71,44.06100000000001
37.736,11.75,37.736
44.971000000000004,9.4,44.971000000000004
38.543,9.53,38.543
40.805,9.83,40.805
44.364,12.1,44.364
38.496,9.21,38.496
39.486,11.25,39.486
38.66,8.98,38.66
32.759,7.72,32.759
34.467,10.25,34.467
6.662999999999999,9.48,6.662999999999999
12.946,8.7,12.946
18.537,8.14,18.537
16.133,8.6,16.133
14.39,6.07,14.39
9.809,5.24,9.809
5.038,6.46,5.038
5.19,6.52,5.19
7.763,6.96,7.763
7.212000000000001,6.75,7.212000000000001
5.956,4.6,5.956
8.511000000000001,4.45,8.511000000000001
7.619,5.0,7.619
6.149,5.93,6.149
8.75,5.95,8.75
8.522,5.55,8.522
9.809,5.91,9.809
8.455,5.61,8.455
6.296,4.92,6.296
5.625,5.86,5.625
2.9,5.85,2.9
5.735,6.38,5.735
6.754,5.63,6.754
6.992999999999999,4.5,6.992999999999999
5.647,4.16,5.647
1.6980000000000002,4.16,1.6980000000000002
0.402,5.19,0.402
0.7979999999999999,5.67,0.7979999999999999
0.064,5.95,0.064
0.568,5.35,0.568
1.401,4.16,1.401
0.302,3.73,0.302
0.941,3.18,0.941
2.6689999999999996,3.66,2.6689999999999996
1.952,3.38,1.952
0.8009999999999999,2.97,0.8009999999999999
0.655,3.35,0.655
1.254,3.92,1.254
0.774,4.66,0.774
1.298,4.02,1.298
3.5039999999999996,2.9,3.5039999999999996
4.334,2.52,4.334
5.047,4.67,5.047
5.6339999999999995,5.04,5.6339999999999995
6.01,5.88,6.01
8.937000000000001,5.67,8.937000000000001
6.292999999999999,6.1,6.292999999999999
4.236000000000001,6.2,4.236000000000001
1.534,5.03,1.534
0.11,4.66,0.11
0.37799999999999995,6.04,0.37799999999999995
1.253,6.18,1.253
3.286,4.58,3.286
3.182,3.49,3.182
2.124,2.2,2.124
1.639,3.47,1.639
1.984,4.89,1.984
0.953,4.72,0.953
0.14300000000000002,4.91,0.14300000000000002
0.0,4.59,0.0
0.0,0.16,0.0
0.0,3.48,0.0
0.29100000000000004,1.41,0.29100000000000004
0.033,0.1,0.033
0.0,2.08,0.0
0.0,2.24,0.0
0.0,1.47,0.0
0.0,0.97,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.29,0.0
0.0,0.0,0.0
1.146,0.0,1.146
0.313,0.0,0.313
0.826,0.0,0.826
2.9610000000000003,0.1,2.9610000000000003
2.066,0.99,2.066
2.149,1.16,2.149
0.966,1.92,0.966
1.016,3.6,1.016
0.297,4.97,0.297
0.0,4.58,0.0
0.0,4.28,0.0
0.0,4.02,0.0
0.0,3.45,0.0
0.0,1.64,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.618,0.01,0.618
0.16,0.42,0.16
0.0,0.57,0.0
0.0,1.11,0.0
0.0,3.56,0.0
0.0,4.14,0.0
0.42200000000000004,3.78,0.42200000000000004
2.0780000000000003,2.6,2.0780000000000003
2.501,2.64,2.501
3.33,3.3,3.33
2.454,3.24,2.454
0.49700000000000005,3.97,0.49700000000000005
0.081,3.35,0.081
0.0,4.4,0.0
0.61,4.07,0.61
2.0140000000000002,3.71,2.0140000000000002
3.315,1.49,3.315
2.839,3.18,2.839
4.773,2.36,4.773
2.5780000000000003,4.25,2.5780000000000003
1.318,4.86,1.318
1.068,3.39,1.068
0.978,4.65,0.978
0.9790000000000001,4.87,0.9790000000000001
0.649,4.39,0.649
0.149,4.99,0.149
0.0,3.62,0.0
0.0,4.11,0.0
0.0,3.52,0.0
0.0,4.44,0.0
0.0,3.6,0.0
0.0,3.31,0.0
0.0,3.04,0.0
0.0,3.3,0.0
0.0,3.23,0.0
0.0,3.49,0.0
0.0,2.52,0.0
0.489,1.97,0.489
0.444,2.69,0.444
0.02,2.73,0.02
0.0,3.42,0.0
0.0,2.85,0.0
0.0,3.49,0.0
0.0,3.6,0.0
0.0,3.27,0.0
0.0,3.2,0.0
0.0,3.31,0.0
0.0,1.54,0.0
0.0,1.66,0.0
0.0,1.92,0.0
0.0,2.23,0.0
0.0,2.1,0.0
0.0,2.16,0.0
0.0,2.02,0.0
0.0,0.49,0.0
0.0,1.26,0.0
0.0,0.26,0.0
0.0,3.73,0.0
0.0,1.37,0.0
0.0,2.12,0.0
0.0,2.1,0.0
0.0,3.06,0.0
0.0,3.52,0.0
0.0,4.05,0.0
0.0,3.69,0.0
0.0,2.04,0.0
0.0,2.75,0.0
0.0,2.18,0.0
0.0,2.47,0.0
0.0,1.33,0.0
0.0,0.06,0.0
0.0,0.39,0.0
0.0,1.53,0.0
0.0,1.68,0.0
0.0,2.2,0.0
0.0,2.37,0.0
0.0,1.73,0.0
0.0,0.43,0.0
0.0,0.32,0.0
0.0,0.25,0.0
0.0,0.13,0.0
0.0,0.78,0.0
0.0,1.91,0.0
0.0,1.68,0.0
0.0,0.44,0.0
0.0,0.0,0.0
0.049,0.1,0.049
0.126,0.0,0.126
0.092,0.22,0.092
0.063,1.75,0.063
0.16399999999999998,2.29,0.16399999999999998
0.0,1.45,0.0
0.0,1.71,0.0
0.0,2.32,0.0
0.0,2.1,0.0
0.0,1.72,0.0
0.079,1.78,0.079
0.258,1.73,0.258
0.0,2.06,0.0
0.0,1.88,0.0
0.0,2.65,0.0
0.0,3.24,0.0
0.0,2.58,0.0
0.0,3.02,0.0
0.0,3.53,0.0
0.0,4.22,0.0
0.0,3.51,0.0
0.946,4.54,0.946
1.082,4.7,1.082
1.294,3.45,1.294
0.8190000000000001,3.21,0.8190000000000001
1.47,3.9,1.47
0.45899999999999996,4.67,0.45899999999999996
0.855,4.81,0.855
0.594,4.37,0.594
0.45799999999999996,4.34,0.45799999999999996
0.348,3.66,0.348
0.565,3.5,0.565
0.39399999999999996,4.33,0.39399999999999996
0.0,3.69,0.0
0.0,3.9,0.0
0.0,3.76,0.0
0.026000000000000002,3.18,0.026000000000000002
0.129,3.07,0.129
0.005,3.21,0.005
0.0,2.01,0.0
0.0,3.1,0.0
0.0,3.61,0.0
0.0,3.67,0.0
0.0,2.73,0.0
0.0,3.15,0.0
0.0,3.0,0.0
0.061,2.77,0.061
0.064,2.54,0.064
0.012,3.39,0.012
0.11,2.72,0.11
0.03,3.14,0.03
0.8640000000000001,3.26,0.8640000000000001
3.815,,3.815
5.382999999999999,3.52,5.382999999999999
6.678999999999999,3.42,6.678999999999999
7.711,3.53,7.711
7.406000000000001,4.27,7.406000000000001
9.758,4.56,9.758
8.702,4.53,8.702
6.7589999999999995,4.66,6.7589999999999995
7.015,4.98,7.015
5.3870000000000005,5.13,5.3870000000000005
5.449,5.22,5.449
4.434,5.06,4.434
3.252,4.74,3.252
2.095,4.3,2.095
2.338,4.0,2.338
1.781,0.81,1.781
2.523,4.02,2.523
3.306,3.65,3.306
2.3369999999999997,3.35,2.3369999999999997
1.89,3.65,1.89
1.6030000000000002,3.49,1.6030000000000002
1.466,3.56,1.466
1.4240000000000002,3.79,1.4240000000000002
1.3940000000000001,3.69,1.3940000000000001
1.3259999999999998,3.12,1.3259999999999998
0.862,3.08,0.862
0.565,2.74,0.565
0.065,2.88,0.065
0.0,3.14,0.0
0.0,2.86,0.0
0.0,2.82,0.0
0.0,2.53,0.0
0.0,2.73,0.0
0.0,2.92,0.0
0.0,2.45,0.0
0.0,1.96,0.0
0.0,2.09,0.0
0.0,0.0,0.0
0.0,0.49,0.0
0.0,0.32,0.0
0.0,1.27,0.0
0.0,2.02,0.0
0.0,1.09,0.0
0.0,0.18,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.085,0.21,0.085
4.137,0.03,4.137
2.498,0.0,2.498
1.2229999999999999,0.32,1.2229999999999999
0.0,3.31,0.0
0.0,5.27,0.0
0.0,5.49,0.0
0.0,4.14,0.0
0.0,3.26,0.0
0.0,1.87,0.0
0.0,1.96,0.0
0.0,0.68,0.0
0.0,0.94,0.0
0.0,0.15,0.0
0.0,1.42,0.0
0.0,0.32,0.0
0.0,0.15,0.0
0.0,0.87,0.0
0.0,2.48,0.0
0.0,1.65,0.0
0.0,2.2,0.0
0.0,1.54,0.0
0.0,1.55,0.0
0.0,1.62,0.0
0.0,2.27,0.0
0.0,1.74,0.0
0.0,2.22,0.0
0.0,2.34,0.0
0.073,3.05,0.073
1.4080000000000001,2.46,1.4080000000000001
0.882,3.79,0.882
0.24,3.72,0.24
0.0,2.83,0.0
0.0,3.13,0.0
0.0,3.45,0.0
0.0,3.71,0.0
0.002,2.32,0.002
0.0,2.64,0.0
0.0,1.58,0.0
0.0,2.55,0.0
0.0,4.19,0.0
0.0,2.93,0.0
0.332,2.81,0.332
3.3489999999999998,3.06,3.3489999999999998
2.674,2.67,2.674
3.0789999999999997,2.47,3.0789999999999997
9.931000000000001,2.78,9.931000000000001
11.6,4.7,11.6
19.852999999999998,5.04,19.852999999999998
26.198,4.53,26.198
25.844,4.67,25.844
33.613,6.49,33.613
33.189,6.24,33.189
36.152,7.36,36.152
37.154,8.34,37.154
35.13,7.93,35.13
34.814,8.55,34.814
26.314,7.99,26.314
24.448,7.84,24.448
24.713,8.95,24.713
22.538,8.47,22.538
22.666,8.07,22.666
21.923000000000002,8.01,21.923000000000002
17.852,7.28,17.852
15.190999999999999,4.23,15.190999999999999
11.152999999999999,6.08,11.152999999999999
9.22,5.58,9.22
7.977,5.35,7.977
6.702000000000001,5.39,6.702000000000001
8.03,6.18,8.03
9.959,5.28,9.959
8.629,4.74,8.629
8.891,4.53,8.891
10.855,4.49,10.855
11.645,3.78,11.645
12.325,3.91,12.325
9.901,3.14,9.901
11.425999999999998,3.41,11.425999999999998
14.304,4.05,14.304
13.122,3.64,13.122
14.904000000000002,3.84,14.904000000000002
16.383,4.08,16.383
16.178,4.95,16.178
16.077,5.1,16.077
17.549,5.86,17.549
14.921,5.99,14.921
14.708,6.34,14.708
12.51,6.24,12.51
11.527000000000001,6.39,11.527000000000001
6.296,6.55,6.296
8.463,6.43,8.463
7.212999999999999,5.89,7.212999999999999
7.487,4.55,7.487
7.053999999999999,3.87,7.053999999999999
6.7170000000000005,3.31,6.7170000000000005
7.504,2.85,7.504
7.627000000000001,4.14,7.627000000000001
4.007,4.84,4.007
1.984,5.91,1.984
0.667,5.58,0.667
0.086,5.13,0.086
0.0,6.02,0.0
0.0,4.64,0.0
0.0,4.82,0.0
0.0,3.8,0.0
0.0,3.5,0.0
0.0,2.74,0.0
0.0,2.67,0.0
0.0,2.53,0.0
0.0,2.02,0.0
0.0,0.19,0.0
0.0,1.19,0.0
0.0,0.38,0.0
0.0,1.95,0.0
0.0,0.92,0.0
0.0,0.73,0.0
0.0,1.0,0.0
0.0,0.32,0.0
0.0,0.12,0.0
0.0,0.92,0.0
0.0,0.56,0.0
0.0,0.99,0.0
0.0,1.02,0.0
0.0,1.46,0.0
0.0,0.2,0.0
0.0,1.18,0.0
0.10300000000000001,1.75,0.10300000000000001
0.691,0.62,0.691
0.228,1.8,0.228
0.0,2.16,0.0
0.0,2.41,0.0
0.0,3.53,0.0
0.0,4.0,0.0
0.0,2.62,0.0
0.0,1.93,0.0
0.0,1.32,0.0
0.0,1.4,0.0
0.0,2.06,0.0
0.0,1.34,0.0
0.0,1.25,0.0
0.0,1.61,0.0
0.0,2.8,0.0
0.0,3.23,0.0
0.0,3.19,0.0
0.0,3.7,0.0
0.0,3.21,0.0
0.0,2.7,0.0
0.0,2.97,0.0
0.0,3.28,0.0
0.0,2.87,0.0
0.0,2.05,0.0
0.0,2.05,0.0
0.0,1.34,0.0
0.0,1.04,0.0
0.0,1.61,0.0
0.0,1.46,0.0
0.0,1.05,0.0
0.0,0.66,0.0
0.0,0.36,0.0
0.0,0.26,0.0
0.0,5.97,0.0
0.0,1.21,0.0
0.0,0.09,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.19,0.0
0.0,0.35,0.0
0.0,0.49,0.0
0.0,0.4,0.0
0.0,0.08,0.0
0.0,1.42,0.0
0.0,1.62,0.0
0.0,1.51,0.0
0.0,1.48,0.0
0.0,0.15,0.0
0.0,0.31,0.0
0.0,0.72,0.0
0.0,0.94,0.0
0.0,0.5,0.0
0.0,0.22,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.94,0.0
0.0,0.84,0.0
0.0,0.09,0.0
0.0,1.18,0.0
0.0,0.87,0.0
0.0,0.46,0.0
0.0,0.0,0.0
0.0,1.72,0.0
0.0,2.1,0.0
0.0,1.24,0.0
0.0,1.55,0.0
0.0,1.81,0.0
0.0,1.0,0.0
0.0,1.02,0.0
0.0,1.38,0.0
0.0,0.58,0.0
0.0,1.21,0.0
0.0,0.74,0.0
0.0,1.23,0.0
0.0,1.36,0.0
0.0,0.04,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.31,0.0
0.0,0.89,0.0
0.0,1.53,0.0
0.0,1.88,0.0
0.0,1.96,0.0
0.0,1.62,0.0
0.035,0.82,0.035
0.09699999999999999,0.85,0.09699999999999999
0.099,0.86,0.099
0.044000000000000004,2.32,0.044000000000000004
0.5870000000000001,2.68,0.5870000000000001
0.607,3.28,0.607
0.24600000000000002,3.19,0.24600000000000002
0.408,3.38,0.408
0.19699999999999998,3.52,0.19699999999999998
0.066,3.93,0.066
0.16399999999999998,3.67,0.16399999999999998
0.0,2.79,0.0
0.027999999999999997,3.82,0.027999999999999997
0.0,3.88,0.0
0.0,3.77,0.0
0.0,2.89,0.0
0.0,2.55,0.0
0.593,3.86,0.593
0.722,3.26,0.722
0.71,3.12,0.71
1.854,3.11,1.854
4.605,4.48,4.605
5.527,4.2,5.527
7.462999999999999,3.96,7.462999999999999
7.572,3.91,7.572
6.483,5.38,6.483
4.975,5.5,4.975
5.904,4.88,5.904
8.097000000000001,5.6,8.097000000000001
7.439,5.25,7.439
9.519,4.34,9.519
8.812000000000001,4.06,8.812000000000001
7.122000000000001,4.64,7.122000000000001
6.324,5.17,6.324
7.322,5.09,7.322
8.693,5.61,8.693
11.13,5.46,11.13
10.970999999999998,5.0,10.970999999999998
8.068999999999999,4.61,8.068999999999999
7.6160000000000005,4.37,7.6160000000000005
5.462000000000001,4.32,5.462000000000001
4.81,4.92,4.81
5.171,5.06,5.171
1.5619999999999998,4.83,1.5619999999999998
0.502,4.72,0.502
0.909,0.09,0.909
3.036,,3.036
5.4270000000000005,2.52,5.4270000000000005
3.292,2.39,3.292
3.377,2.09,3.377
2.305,2.53,2.305
0.95,3.67,0.95
1.048,3.72,1.048
1.276,3.64,1.276
1.3259999999999998,3.72,1.3259999999999998
1.963,3.34,1.963
2.488,3.03,2.488
3.117,2.39,3.117
5.544,2.43,5.544
5.166,2.51,5.166
5.507000000000001,3.54,5.507000000000001
5.251,3.78,5.251
3.361,3.29,3.361
1.207,3.54,1.207
0.195,3.26,0.195
0.0,3.68,0.0
0.0,3.41,0.0
0.0,3.03,0.0
0.0,2.77,0.0
0.0,1.58,0.0
0.0,1.34,0.0
0.0,0.54,0.0
0.0,1.29,0.0
0.017,1.46,0.017
0.0,1.56,0.0
0.0,1.55,0.0
0.0,1.62,0.0
0.0,2.37,0.0
0.0,2.44,0.0
0.0,3.01,0.0
0.0,2.78,0.0
0.0,2.16,0.0
0.0,2.18,0.0
0.0,2.15,0.0
0.0,2.17,0.0
0.0,1.67,0.0
0.099,2.04,0.099
0.154,2.74,0.154
0.035,2.66,0.035
0.11900000000000001,2.22,0.11900000000000001
0.536,2.53,0.536
0.498,3.23,0.498
1.8119999999999998,3.11,1.8119999999999998
1.341,2.88,1.341
2.2,2.95,2.2
3.3989999999999996,2.39,3.3989999999999996
1.3130000000000002,3.15,1.3130000000000002
1.95,4.09,1.95
0.513,4.05,0.513
2.6510000000000002,4.39,2.6510000000000002
1.361,4.69,1.361
0.557,4.61,0.557
0.431,4.35,0.431
1.871,4.66,1.871
2.494,4.76,2.494
1.251,2.22,1.251
2.233,4.22,2.233
5.308,3.68,5.308
4.506,4.92,4.506
4.665,3.73,4.665
5.446000000000001,3.97,5.446000000000001
4.752,6.01,4.752
5.8629999999999995,4.68,5.8629999999999995
6.553,4.84,6.553
8.301,5.54,8.301
9.846,4.92,9.846
9.911,4.6,9.911
8.757,4.79,8.757
7.697,5.56,7.697
6.263,5.36,6.263
6.654,5.72,6.654
6.832999999999999,6.47,6.832999999999999
8.788,5.95,8.788
11.97,5.84,11.97
13.799000000000001,5.52,13.799000000000001
13.347000000000001,5.71,13.347000000000001
15.665,5.15,15.665
18.317999999999998,5.09,18.317999999999998
18.293,5.58,18.293
19.317999999999998,6.5,19.317999999999998
20.976,6.82,20.976
20.146,6.65,20.146
16.99,6.69,16.99
17.615,7.09,17.615
17.117,7.18,17.117
13.027000000000001,7.52,13.027000000000001
12.33,7.08,12.33
11.47,7.13,11.47
18.227,6.91,18.227
16.92,7.17,16.92
21.594,6.79,21.594
21.098000000000003,4.22,21.098000000000003
21.268,6.48,21.268
20.488000000000003,7.39,20.488000000000003
19.775,7.15,19.775
18.031,6.83,18.031
16.771,6.93,16.771
13.515999999999998,6.81,13.515999999999998
13.187000000000001,6.78,13.187000000000001
14.866,6.29,14.866
16.316,5.66,16.316
17.027,5.13,17.027
15.235999999999999,4.82,15.235999999999999
11.538,4.25,11.538
9.282,4.09,9.282
11.093,4.85,11.093
12.289000000000001,5.54,12.289000000000001
10.944,4.65,10.944
10.454,3.66,10.454
9.208,3.63,9.208
8.82,3.34,8.82
6.457000000000001,3.95,6.457000000000001
6.417999999999999,3.6,6.417999999999999
5.6739999999999995,3.2,5.6739999999999995
6.112,3.52,6.112
5.78,3.84,5.78
4.376,3.77,4.376
4.553999999999999,4.61,4.553999999999999
2.948,4.87,2.948
3.5660000000000003,5.63,3.5660000000000003
4.14,5.25,4.14
2.339,5.7,2.339
1.892,5.33,1.892
2.31,3.43,2.31
2.512,3.09,2.512
0.883,3.5,0.883
1.287,3.13,1.287
2.895,3.06,2.895
1.6640000000000001,4.22,1.6640000000000001
0.145,5.27,0.145
0.92,4.41,0.92
3.57,4.93,3.57
1.005,4.81,1.005
2.295,4.72,2.295
0.138,4.0,0.138
0.018000000000000002,4.77,0.018000000000000002
0.272,4.97,0.272
2.702,3.84,2.702
5.611000000000001,4.52,5.611000000000001
2.5839999999999996,3.75,2.5839999999999996
2.0469999999999997,3.91,2.0469999999999997
1.767,4.79,1.767
1.995,5.71,1.995
0.878,5.99,0.878
1.107,4.89,1.107
2.2769999999999997,5.66,2.2769999999999997
2.7310000000000003,5.16,2.7310000000000003
2.02,4.85,2.02
1.9169999999999998,4.94,1.9169999999999998
0.8590000000000001,5.17,0.8590000000000001
0.466,5.7,0.466
0.0,6.09,0.0
0.0,6.08,0.0
0.0,5.77,0.0
0.0,5.02,0.0
0.0,4.77,0.0
0.0,4.72,0.0
0.0,4.23,0.0
0.05,3.86,0.05
0.028999999999999998,1.87,0.028999999999999998
0.0,2.5,0.0
0.0,3.25,0.0
0.518,4.17,0.518
0.499,3.8,0.499
2.457,4.34,2.457
1.901,4.19,1.901
3.248,3.76,3.248
2.84,5.7,2.84
1.1079999999999999,5.74,1.1079999999999999
1.4180000000000001,5.24,1.4180000000000001
1.367,3.94,1.367
1.47,4.13,1.47
3.258,4.24,3.258
6.0729999999999995,3.24,6.0729999999999995
10.035,3.08,10.035
8.832,3.37,8.832
6.2139999999999995,3.49,6.2139999999999995
7.472,4.65,7.472
12.25,5.42,12.25
11.088,5.5,11.088
9.801,5.71,9.801
9.586,4.96,9.586
10.537,4.69,10.537
4.301,6.27,4.301
6.07,6.07,6.07
7.492000000000001,5.41,7.492000000000001
4.992,4.8,4.992
6.042000000000001,6.55,6.042000000000001
8.706,3.73,8.706
14.001,4.53,14.001
20.974,5.7,20.974
22.534000000000002,6.03,22.534000000000002
25.081,5.48,25.081
21.711,6.02,21.711
19.595,6.3,19.595
25.539,6.88,25.539
36.997,6.93,36.997
37.719,7.72,37.719
41.048,7.33,41.048
43.126000000000005,7.33,43.126000000000005
43.652,7.96,43.652
42.981,9.46,42.981
43.626999999999995,9.56,43.626999999999995
42.64,9.03,42.64
44.041000000000004,9.54,44.041000000000004
44.648,9.13,44.648
44.32899999999999,9.54,44.32899999999999
44.81,11.06,44.81
43.913999999999994,10.61,43.913999999999994
43.608000000000004,9.66,43.608000000000004
44.567,10.2,44.567
42.692,10.76,42.692
43.066,10.73,43.066
41.245,10.67,41.245
41.1,10.44,41.1
41.721000000000004,10.11,41.721000000000004
41.173,10.13,41.173
39.768,9.61,39.768
39.34,10.27,39.34
37.22,9.57,37.22
38.845,9.86,38.845
40.311,10.19,40.311
40.059,9.46,40.059
37.499,8.87,37.499
38.96,8.66,38.96
40.694,8.7,40.694
41.146,8.4,41.146
41.463,8.32,41.463
41.902,9.7,41.902
39.96,9.16,39.96
38.34,8.83,38.34
38.842,9.56,38.842
37.905,9.11,37.905
38.096,8.73,38.096
39.328,8.94,39.328
38.403,7.8,38.403
38.545,7.91,38.545
34.067,8.74,34.067
29.357,8.67,29.357
30.557,8.82,30.557
31.357,8.46,31.357
30.471999999999998,8.2,30.471999999999998
30.090999999999998,7.93,30.090999999999998
35.391,6.97,35.391
33.162,7.45,33.162
39.969,7.57,39.969
33.242,7.07,33.242
38.896,6.54,38.896
34.747,6.73,34.747
37.665,8.11,37.665
36.422,8.42,36.422
37.8,7.99,37.8
39.15,8.68,39.15
40.2,9.27,40.2
39.481,9.44,39.481
40.275999999999996,,40.275999999999996
38.437,9.31,38.437
38.438,9.37,38.438
40.418,9.79,40.418
34.016,9.55,34.016
39.092,10.36,39.092
40.926,10.08,40.926
42.083999999999996,9.3,42.083999999999996
42.688,10.71,42.688
41.129,10.14,41.129
42.423,10.24,42.423
40.433,10.52,40.433
39.336,10.27,39.336
39.619,10.12,39.619
39.421,9.89,39.421
43.025,10.26,43.025
42.172,11.62,42.172
42.945,12.31,42.945
42.893,11.76,42.893
42.967,10.73,42.967
42.428000000000004,10.78,42.428000000000004
42.166000000000004,10.55,42.166000000000004
41.07,11.79,41.07
42.592,11.64,42.592
42.943999999999996,10.6,42.943999999999996
38.64,10.86,38.64
42.81399999999999,11.51,42.81399999999999
42.778999999999996,12.58,42.778999999999996
40.887,4.57,40.887
40.11,11.51,40.11
40.749,10.14,40.749
40.968,10.42,40.968
41.096000000000004,11.37,41.096000000000004
38.954,10.93,38.954
38.971,11.33,38.971
39.064,11.32,39.064
37.699,10.85,37.699
35.844,10.23,35.844
36.192,10.53,36.192
36.073,11.21,36.073
37.173,11.89,37.173
36.378,11.65,36.378
42.856,12.06,42.856
42.951,12.14,42.951
41.861999999999995,12.62,41.861999999999995
42.262,12.95,42.262
42.582,12.24,42.582
41.766000000000005,12.66,41.766000000000005
40.958,12.77,40.958
40.824,12.52,40.824
40.861999999999995,12.61,40.861999999999995
42.86,12.41,42.86
41.034,12.51,41.034
37.194,13.03,37.194
38.232,11.78,38.232
34.824,11.2,34.824
42.626000000000005,11.16,42.626000000000005
42.352,10.51,42.352
40.688,7.47,40.688
38.69,8.34,38.69
41.019,7.45,41.019
41.283,7.64,41.283
41.38,8.93,41.38
39.402,8.07,39.402
39.988,7.47,39.988
31.753,9.6,31.753
33.231,10.79,33.231
36.597,11.46,36.597
40.772,12.6,40.772
37.382,13.21,37.382
36.382,12.61,36.382
36.736999999999995,12.46,36.736999999999995
32.088,12.02,32.088
35.957,11.57,35.957
37.459,10.84,37.459
39.218,10.85,39.218
36.647,10.64,36.647
34.673,9.89,34.673
35.488,10.37,35.488
28.699,10.64,28.699
26.463,10.7,26.463
31.592,9.54,31.592
27.915,9.93,27.915
35.029,9.73,35.029
37.025,9.14,37.025
33.108000000000004,9.07,33.108000000000004
27.026999999999997,9.75,27.026999999999997
19.241,9.11,19.241
18.005,8.97,18.005
16.149,10.0,16.149
22.249000000000002,8.81,22.249000000000002
24.859,7.91,24.859
24.495,7.75,24.495
28.56,8.21,28.56
32.512,7.03,32.512
34.29,7.11,34.29
32.864000000000004,6.93,32.864000000000004
33.478,7.2,33.478
32.586999999999996,8.59,32.586999999999996
33.792,8.36,33.792
36.641999999999996,8.5,36.641999999999996
35.341,8.41,35.341
39.743,8.06,39.743
38.952,7.99,38.952
38.06,8.8,38.06
35.734,9.4,35.734
33.933,10.47,33.933
32.209,10.09,32.209
31.705,8.9,31.705
41.152,11.97,41.152
40.391,8.81,40.391
38.55,8.5,38.55
40.052,9.37,40.052
39.909,9.23,39.909
40.757,9.21,40.757
37.272,8.95,37.272
34.411,8.36,34.411
34.355,8.85,34.355
36.419000000000004,8.33,36.419000000000004
39.356,8.51,39.356
39.417,8.88,39.417
38.865,8.65,38.865
40.219,9.2,40.219
42.195,8.83,42.195
41.206,12.02,41.206
41.138999999999996,10.3,41.138999999999996
32.045,9.71,32.045
30.264,10.61,30.264
